"rgn_id","year","jobs"
1,1990,1901177.09303858
1,1991,1889512.55175664
1,1992,1873296.15789541
1,1993,1848232.26582722
1,1994,1820109.60812358
1,1995,1791672.33062247
1,1996,1761504.773177
1,1997,1729852.58911152
1,1998,1708071.34198424
1,1999,1713309.80870904
1,2000,1683891.8405889
1,2001,1650917.52427192
1,2002,1641783.74720208
1,2003,1711128.96405565
1,2004,1636219.76610682
1,2005,1609148.70827987
1,2006,1594616.49521432
1,2007,1607313.9480655
1,2008,1618572.38285054
1,2009,1647478.28264212
1,2010,1638266.5925532
1,2011,1540154.42877143
1,2012,1535510.04262099
