"rgn_id","count","year"
1,2778550,1960
1,2823550,1961
1,2863350,1962
1,2898950,1963
1,2935200,1964
1,2971450,1965
1,3008050,1966
1,3044400,1967
1,3078850,1968
1,3107321,1969
1,3139689,1970
1,3179041,1971
1,3213622,1972
1,3244438,1973
1,3273894,1974
1,3301652,1975
1,3328664,1976
1,3355036,1977
1,3379514,1978
1,3397842,1979
1,3413202,1980
1,3432947,1981
1,3457179,1982
1,3485192,1983
1,3514205,1984
1,3544543,1985
1,3578914,1986
1,3616367,1987
1,3655049,1988
1,3684255,1989
1,3697838,1990
1,3704134,1991
1,3700114,1992
1,3682613,1993
1,3657144,1994
1,3629102,1995
1,3601613,1996
1,3575137,1997
1,3549331,1998
1,3524238,1999
1,3499536,2000
1,3481292,2001
1,3469070,2002
1,3454205,2003
1,3435591,2004
1,3414304,2005
1,3394082,2006
1,3375618,2007
1,3358115,2008
1,3339456,2009
1,3286820,2010
1,3030173,2011
1,2985509,2012
